smiles,pEC50_rM1,pEC50_hM1,pEC50_hM2,pEC50_hM4,pEC50_rM4,pEC50_hM5,pKi_rM1,pKi_hM2,pKi_hM3,pIC50_hM2,pIC50_rM2,pIC50_hM3,pIC50_hM4,pIC50_hM5,pKi_hM4,pKi_hM5,pIC50_hM1,pIC50_rM1,pKi_hM1,pKi_rM2,pKi_rM3,pIC50_AChE_HouseMouse,pIC50_AChE_human,pIC50_AChE_Cow,pIC50_AChE_eel,pIC50_AChE_BrownRat,pIC50_BChE_human,pKi_AChE_eel,pKi_AChE_human,pKi_BChE_human
CN(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6c(NC(=O)CNC(=O)CC[C@H](NC(=O)CNC(=O)OCc7ccccc7)C(=O)N[C@@H](Cc8ccccc8)C(=O)OCc9ccccc9)cccc46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30102999566398,
[O-][N+](=O)c1cccc(c1)C2=Nn3c(SC2)nnc3c4ccncc4,,,,,,,,,,,,,,,,,,,,,,,,,4.55237690223971,,,,,
CCOC(=O)N1CCC(CC1)N2CCC[C@H](C2)NC(=O)C3CCCC3,5.30102999566398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(cc2)C(C)(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,8.30102999566398,,,,,,7.04575749056067,
C(C[n+]1ccc2ccccc2c1)OCC[n+]3ccc4ccccc4c3,,,,,,,,,,,,,,,,,,,,,,,2.88272870434424,,,,,,,
Fc1cc(F)cc(c1)C#CCOc2nsnc2C34CN5CC3C4C5,,7.69897000433602,5.57024771999759,,,,,,,,7.52287874528034,,,,,,,,,,,,,,,,,,,
FC(F)(F)Oc1ccc(cc1)N2CCC(CC2)C(=O)NCCC3CCN(Cc4ccccc4)CC3,,,,,,,,6.25963731050576,,,,,,,,,,,,,,,,,,,,,,
CN1CC[C@H](COC(=O)Nc2ccc(F)cc2c3ccc(Cl)c(Cl)c3)C1,,,,,,,,,8.4672456210075,,,,,,,,,,,,,,,,,,,,,
[I-].C[N+](C)(C)C[C@@H]1COC[C@](O1)(C2CCCCC2)c3ccccc3,,,,,,,,,,,,,,,,7.25963731050576,,,8.03151705144606,,,,,,,,,,,
CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,6,,4.74957999769111,5.95860731484177,,4.74472749489669
CCN(CCCCCCOc1cc(O)c2C(=O)c3ccccc3Sc2c1)Cc4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,6.23657200643706,,,,,
COc1ccc(CNCCCCCCNc2c3CCCCc3nc4ccccc24)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,7.50976051475371,,8.57186520597121,,,
CC(C)c1ccc(NC(=O)Oc2ccc3OC4C[C@@](C)(CO4)c3c2)cc1,,,,,,,,,,,,,,,,,,,,,,,5.46470587995723,,,,,,,
COc1ccc(cc1)S(=O)(=O)c2ccc(cc2)C3(OCCO3)C4CCN(CC4)C5CCN(CC5)C(=O)c6ccccc6Br,,,,,,,,,,,,,,,,,,,,8.74472749489669,,,,,,,,,,
CN1CCCc2cc(ccc12)C(=O)CCC3CCN(Cc4ccccc4)CC3,,,,,,,,,,,,,,,,,,,,,,,7.61978875828839,,,,,,,
COc1cc2CCC(CC3C=CN(Cc4ccccc4)C=C3C(=O)C)C(=O)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,6.03432802877989,,,,,,,
COc1ccc(\C=C\C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,,,,,,,,,,,,,,,,,,,,,,,6.58502665202918,,,,,,,
COc1cc(CCC(=O)\C=C\c2ccc(CNc3c4C5CC(CC(=C5)C)Cc4nc6cc(Cl)ccc36)cc2)ccc1O,,,,,,,,,,,,,,,,,,,,,,,7.74472749489669,,,,,,,
CN1CC[C@@]2(C)C1Nc3ccc(OC(=O)Nc4ccccc4)cc23,,,,,,,,,,,,,,,,,,,,,,,5.24760579159464,,,,,,,
Clc1ccc(C[n+]2ccc(cc2)C3C(C#N)C(=N)OC4=C3C(=O)Oc5ccccc45)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,6.08039897621589,,6.24718356881173,,,
O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45,,7.13667713987954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCC1CCN(Cc2ccccc2)CC1)c3ccc4CCCCCNc4c3,,,,,,,,,,,,,,,,,,,,,,,6.89619627904404,,,6.89619627904404,,,,
COc1cc(CNCCN2CCC(Cc3ccccc3)CC2)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,,7.42021640338319,,8.3767507096021,,,
Cc1cc(OCCN2CCOCC2)nc3sc(C(=O)NC4COC4)c(N)c13,,,,,5.12959609472097,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCC1CCN(Cc2ccccc2)CC1)C3=Cc4ccccc4OC3=O,,,,,,,,,,,,,,,,,,,,,,,,,7.58502665202918,,6.43062609038495,,,
COc1ccc(CN2CCN(CCCCCCCCCN3C(=O)c4ccccc4C3=O)CC2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,6.18243463044022,,,,,
COc1ccccc1CN(CCCN2C(=O)c3ccccc3C2=O)CC#C,,,,,,,,,,,,,,,,,,,,,,,,,4.86966623150499,,,,,
CCN1CCN(Cc2ccc(NC(=O)C3=Cc4cc(ccc4OC3=O)[N+](=O)[O-])cc2Cl)CC1,,,,,,,,,,,,,,,,,,,,,,,7.46852108295774,,,,,,,
Oc1ccccc1\C=N\C2CCN(Cc3ccccc3)CC2,,,,,,,,,,,,,,,,,,,,,,,5.55284196865778,,,,,,,
CC1CCN(CC1)c2nccc(NCc3cccc4ccccc34)n2,,,,,,,,,,,,,,,,,,,,,,,4.58838029403677,,,,5.65757731917779,,,
CC(OC[n+]1ccn(C)c1CN=O)C#C,,,,,,,,,,,,,,,,,,,,,,,4.92445303860747,,,,,,,
CN(Cc1ccc(F)cc1)\C(=N\c2ccc3C[C@@H](O)[C@H](NC(=O)c4ccc(cc4)c5ccccc5)c3c2)\C,,7.63827216398241,6.15926676538819,5.97469413473523,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCc2ccccc2N1CCCN3CCC(Cc4ccccc4)CC3,,6.73048705578208,,,,,,,,,,,,,,5.43004118190341,5.58004425151024,,6.44009337496389,,,,,,,,,,,
CCN(C)C(=O)Oc1cccc(c1)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2,,,,,,,,,,,,,,,,,,,,,,,,,,4.82973828460504,,,,
CCOC(=O)N1CCCC(CC1)N2CCC(CC2)c3ccncc3,,,,5.77989191195995,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCCC(CC1)N2CCC(CC2)n3cc(cn3)c4ccc(Cl)cc4,,,,6.49485002168009,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc2N(C(=O)CN3CCN(C)CC3)c4ncccc4NC(=O)c2c1,,,,,,,5.33161408331,,,,,,,,,,,,,4.95860731484177,5.44129142946683,,,,,,,,,
COc1cc(\C=C\c2oc(nn2)c3cccnc3Cl)cc(OC)c1OC,,,,,,,,,,,,,,,,,,,,,,,,,4.21317762050081,,,,,
Clc1cccc(c1)c2ccccc2C(=O)NCC3CCNCC3,,7.19997064075587,,,,,,,,5.1000001283342,,5.40000018605658,5.30000020244542,,,,,,,,,,,,,,,,,
O=C1N(Cc2ccc(cc2)n3nccn3)Cc4ccc5nccn5c14,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1C(c2ccc(OC)cc2)c3c(N)c4CCCCc4nc3N=C1C,,,,,,,,,,,,,,,,,,,,,,,7.34678748622466,,7.34678748622466,,,,,
CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc2cccc(Br)c2,,,,,,,,,,,,,,,,,,,,,,,,,4.45099673797421,,5.75202673363819,,,
CC(N1CCN(C)CC1)c2ccc(cc2)S(=O)(=O)c3ccccc3,,,,,,,,7.46852108295774,,,,,,,,,,,7.01772876696043,,,,,,,,,,,
[Br-].COc1ccc2C(=O)C(Cc3cc[n+](Cc4ccccc4Cl)cc3C(=O)C)CCc2c1,,,,,,,,,,,,,,,,,,,,,,,7.52287874528034,,,,,,,
CC(C)[C@@H]1N=C(c2ccccc2)c3cc(ccc3NC1=S)C(F)(F)F,,7.14874165128092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C[C@@H](c2ccc(F)cc2)[C@@]3(CN(C\C(=C/c4ccc(F)cc4)\C3=O)C(=O)C=C)[C@@]15C(=O)Nc6ccccc56,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46980030179692,,,
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(O)coc3c2)c1,,,,,,,,,,,,,,,,,,,,,,,5.79317412396815,,,,,,,
COc1ccc(cc1OC)[C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c3csc(CNC(C(=O)OCC4CCN(C)CC4)c5ccccc5)c3,,,,,,,,,,,,7.25963731050576,,,,,,,,,,,,,,,,,,
Oc1ccc(CC(=O)OCC(=O)Nc2c3CCCCc3nc4ccccc24)cc1,,,,,,,,,,,,,,,,,,,,,,,,,7.13076828026902,,6.62160209905186,,,
Cl.Cl.CCCCN(C)Cc1cc(N)ccc1O,,,,,,,,,,,,,,,,,,,,,,,3.90239567112559,,,,,,,
C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3,,,,,,,,,,,,,,,,6.11975822410452,,,6.71896663275227,,,,,,,,,,,
CCCCOc1cscc1C2=CCCN(C)C2,,,,,,,,,,,,,,,,,,6.43297363384094,,,,,,,,,,,,
Clc1ccc(CN2CCC(CCC(=O)c3ccc4NCCc4c3)CC2)cc1,,,,,,,,,,,,,,,,,,,,,,,5.19654288435159,,,5.19654288435159,,,,
COc1ccc(cc1)c2nc(c3ccccc3)c(c4ccccc4)n2CCCCCCCNc5c6CCCCc6nc7ccccc57,,,,,,,,,,,,,,,,,,,,,,,,,,7.16115090926274,,,,
CCN1c2ccccc2C(=O)NC1(C)c3ccc(Cl)cc3,,,,,,,,,,,,,,,,,,,,,,,,,4.6345120151091,,4.01144104312138,,,
OC1(C(=O)N(Cc2ccc(Cl)cc2)c3ccccc13)c4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,3.89069149475325,,,,,
Cc1cc(ccc1N(Cc2ccccc2)S(=O)(=O)c3ccccc3)c4ccc(N(Cc5ccccc5)S(=O)(=O)c6ccccc6)c(C)c4,,,,,,,,,,,,,,,,,,,,,,,5.64397414280688,,,,,,,
COc1cc(CNCCCCCCNc2cc(O)c(cc2O)N=CCCCCCNCc3ccc(O)c(OC)c3)ccc1O,,,,,,,,,,,,,,,,,,,,,,,6.99139982823808,,,,,,,
Clc1ccc2nc(c3CCCNc3c2c1)c4ccc(cc4)C#N,,,,,,,,,,,,,,,,,,,,,,,,,5.94692155651658,,,,,
CCN(CC)CCC\C=C/1\OC(=O)c2cc(OC)c(OC)cc12,,,,,,,,,,,,,,,,,,,,,,,,,5.20342566678957,,,,,
Cc1ccccc1Cn2cc(COC(=O)COC3=CC(=O)Oc4ccccc34)nn2,,,,,,,,,,,,,,,,,,,,,,,,,5.74714696902011,,,,,
NC(=N)NCCCCCCCCCNc1c2CCCCc2nc3ccccc13,,,,,,,,,,,,,,,,,,,,,,,,,7.50863830616573,,,,,
CC(C)(C)c1cc[n+](CCC[n+]2ccc(cc2)C(C)(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,4.85387196432176,,,,,,,
CCN(CC)Cc1ccc(OCCCCCCCCN2CCCC2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,7.07572071393812,,7.82390874094432,,,
COc1ccc(c(NC(=O)OCCC2CCCN2C)c1)c3ccccc3,,,,,,,,,6.93930215964639,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2CC(=O)NCc2c1,,,,,,,,,,,,,,,,,,,,,,,8.85387196432176,,,,,,,
C[N+](C)(C)c1cc(O)cc(OCCCCOc2cc(O)cc(c2)[N+](C)(C)Cc3ccccc3)c1,,,,,,,,,,,,,,,,,,,,,,,,5.18309616062434,,,,,,
CCOC(=O)C1=C(C)Oc2nc3CCCCc3c(N)c2[C@H]1c4cccnc4OC,,,,,,,,,,,,,,,,,,,,,,,5.41005039867429,,,,,,,
CCN(C)Cc1ccc(\C=C\2/Cc3cc(OC)c(OC)cc3C2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,6.56863623584101,,,6.03621217265444,
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,5.73754891026957,,,,,,,
CCN(CC)CCCOc1ccc2N=C3N(CCc4ccccc34)C(=O)c2c1,,,,,,,,,,,,,,,,,,,,,,,6.17392519729917,,7.31875876262441,,5.66554624884907,,,
[I-].C[C@@H]1O[C@@H](C[S@+]1[O-])[C@@H]2CCC[N+]2(C)C,,,,,,,,,,,,,,,,4.47000532693086,,,4.03000200140166,,,,,,,,,,,
OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C(=C(Oc3c2)c4ccc(O)cc4)O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,,,,,,,,,,,,,,,4.19422736806433,,,,,,,
[O-][N+](=O)c1ccc2OC(=O)C(=Cc2c1)c3csc(NC(=O)Nc4ccc(I)cc4)n3,,,,,,,,,,,,,,,,,,,,,,,,,4.57300104124346,,4.01117359295472,,,
[O-][N+](=O)c1ccc(cc1)C2CC(=Nc3ccccc3S2)c4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,3.99139982823808,,,,,
C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c2ccc(Cl)cc2,,,,,,,,,,,,,,,,,,,,,,,6.49757288001557,,6.50584540598156,6.48811663902113,,,,
CN1CCN(CC1)C(=O)C(Cc2cccnc2)c3ccccc3,,,,,,,,,,,,,,,,,6.29999760285775,,,,,,,,,,,,,
NC(=O)c1cc[n+](C\C=C\C[n+]2ccc(cc2)C(=O)N)cc1,,,,,,,,,,,,,,,,,,,,,,,2.92081875395237,,,,,,,
C[N@+]1(Cc2ccccc2)CC[C@H](CCC(=O)c3ccc4OCCc4c3)CC1,,,,,,,,,,,,,,,,,,,,,,,7.18045606445813,,,,,,,
O[C@H]1COCC[C@@H]1NC(=O)c2cc(Cc3ccc(Cl)nc3)c4ccccc4c2F,7.2839966563652,7.27572413039921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2nc3CCCCc3c(NCCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1,,,,,,,,,,,,,,,,,,,,,,,6.45842075605342,,,,,,,
COC(=O)c1cc2c(N)c3CCCc3nc2nc1C,,,,,,,,,,,,,,,,,,,,,,,5.72124639904717,6.92081875395237,6.92081875395237,,5.30102999566398,,,
COc1ccc(Cn2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c4ncccc24)cc1F,,6.80134291304558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[Si](C)(C)CCOC(=O)Oc1ccc(cc1)C#C,,,,,,,,,,,,,,,,,,,,,,,,,4.20760831050175,,,,,
COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(Cl)c4)CC3)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,5.02227639471115,,5.35654732351381,,,
CCC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,5.45593195564972,,5.45593195564972,5.39794000867204,,5.3767507096021
CN[C@@]12CC(=C[C@@H](CC3=C1C=CC(=O)N3)[C@H]2C=C)C,,,,,,,,,,,,,,,,,,,,,,5.69897000433602,,,,,,,,
Cc1ccc(CNc2c3C(O)CCCc3nc4ccccc24)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,4.67778070526608,,,,
COc1ccc(CNc2c3C(O)CCCc3nc4ccccc24)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,4.96257350205938,,,,
O[C@H]1CCCC[C@@H]1NC(=O)C2CN(Cc3ccc(cc3)n4cccn4)c5c(F)cccc5O2,,5.49757288001557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(CC1)c2nccc(NC(c3ccccc3)c4ccccc4)n2,,,,,,,,,,,,,,,,,,,,,,,4.49214412830417,,,,4.47108329972234,,,
CCN1C(=O)OC2(CCN(C)CC2)C1=O,,,,,,,5.30102999566398,,,,,,,,,,,,,5.10790539730952,,,,,,,,,,
O=C(CCCCCNc1c2CCCCc2nc3ccccc13)NCc4ccc(cc4)c5nc6ccccc6s5,,,,,,,,,,,,,,,,,,,,,,,,,5.73518217699046,,,,,
CC(C)NC(=O)c1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5c(F)cc(F)cc45)cc1,,,,,,,,8.30102999566398,,,,,,,,,,,,,,,,,,,,,,
[O-][N+](=O)OCCNCCCCNc1c2CCCCc2nc3ccccc13,,,,,,,,,,,,,,,,,,,,,,,7.95467702121334,,,,,,,
CCC(=O)N(CCCCN=C1N2CCCCCCC2=Nc3ccccc13)CCCN=C4N5CCCCCCC5=Nc6ccccc46,,,,,,,,,,,,,,,,,,,,,,,,,6.53910215724345,,7.33441900898205,,,
CCN(CCCCOc1cc(O)c2C(=O)c3ccccc3Sc2c1)Cc4ccccc4N(C)C,,,,,,,,,,,,,,,,,,,,,,,,,5.54060751224077,,,,,
COc1ccc2CN(C)CC[C@@]34C=C[C@@H](C[C@@H]3Oc1c24)OC(=O)C5CC5,,,,,,,,,,,,,,,,,,,,,,,,,,1.74957999769111,,,,
CCOC(=O)C1CN2CC(CCC2CN(C)C)C1=O,,,,,,,,4.06550154875643,4.43179827593301,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc3c4CCCCc4nc5ccccc35,,,,,,,,,,,,,,,,,,,,,,,6.93554201077308,,7.17392519729917,,8.36653154442041,,,
O[Si](O)(O)C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,3.91721462968355,,,,,
COc1ccc2C(=O)\C(=C\c3ccc(OCCCN(C)C)cc3Cl)\Oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,4.82102305270683,,4.4672456210075,,,
Oc1ccc(cc1)S(=O)(=O)N2C(Cc3ccccc3)C(=O)N(C(Cc4ccccc4)C2=O)S(=O)(=O)c5ccc(O)cc5,,,,,,,,,,,,,,,,,,,,,,,,,7.22914798835786,,,,,
Oc1ccc(c(O)c1)c2nnc(s2)c3ccc(s3)c4ccc(Br)cc4,,,,,,,,,,,,,,,,,,,,,,,,,6.90308998699194,,4.73048705578208,,,
CCC1(CCCCN(C)C1)c2cccc(O)c2,,,,,,,,,,,,,,,,,,,,,,4.38721614328026,,,,,,,,
[O-][N+](=O)c1ccc(CN2CCC(CCC(=O)c3cc4CCC(=O)n5ccc(c3)c45)CC2)cc1,,,,,,,,,,,,,,,,,,,,,,,7.36997914888659,,,,,,,
CCN(CC)Cc1ccc(OC(=O)N(C)C)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,6.95860731484177,,,,
CN1CCCN2Cc3cc(O)ccc3N=C12,,,,,,,,,,,,,,,,,,,,,,,,,4.79805693659835,,,,,
COc1ccc(CC(=O)N2CCC3(CC2)CN(C3)C4CCc5cc(ccc45)c6ncccn6)nc1,,,,,,,,5.78994915012486,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CNC2=C([N+](=O)[O-])C3(C(=C(N)N2C1)C#N)c4ccccc4c5nc6ccccc6nc35,,,,,,,,,,,,,,,,,,,,,,,5.36653154442041,,,,,,,
CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3cccs3,,,,,,,,,,,,,,,,,,,,,,,6.30102999566398,5.45593195564972,,,6,,,
NC1CCCc2nc3ccccc3c(N)c12,,,,,,,,,,,,,,,,,,,,,,,,,,5.06600683616876,,,,
OC1(C(=O)O[C@H]2C[N+]3(CCc4ccccc4)CCC2CC3)c5ccccc5c6ccccc16,,,,,,,,,,8.64975198166584,,8.11918640771921,,,,,8.95078197732982,,,,,,,,,,,,,
O=C1\C(=C\c2ccccc2)\CNCC13C(C(Cc4c[nH]c5ccccc45)NC36C7N=C8C=CC=CC8=NC7c9ccccc69)c%10ccccc%10,,,,,,,,,,,,,,,,,,,,,,,,,5.1337126609158,,,,,
Brc1ccc(cc1)C2=Cc3ccc(OCCCn4cc(CNC(=O)CCCCC5CCSS5)nn4)cc3OC2=O,,,,,,,,,,,,,,,,,,,,,,,,,4.33254704711005,,,,,
Fc1ccccc1NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc3ccccc3F,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23225063265442,,
NCCCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3,,,,,,,,,9.1249387366083,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C2N3N(C(=O)c4ccccc4C3=O)c5nc6CCCCc6c(N)c25,,,,,,,,,,,,,,,,,,,,,,,,,7.30980391997149,,,7.88605664769316,,
CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)c3ncccn3)cc1,,,,,,,,,,,,,,,,,,,,,,4.80743254666345,,,,,,,,
C=CCO\N=C\1/CN2CCC1C2,,,,,,,,,,4.96657624451305,,,,,,,5.39254497678533,,,,,,,,,,,,,
CC(=O)NC(Cc1cccc(F)c1)C(=O)Nc2ccc(Cl)cc2,,,,,,,,,,,,,,,,,,,,,,,,,4.1506420183387,,3.7706509798323,,,
O[C@H]1CCCC[C@@H]1NC(=O)C2=CN(Cc3ccncc3)c4ccccc4O2,,6.4907974776689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2c(NCCCCCNC(=O)CCc3c[nH]c4ccccc34)c5CCCCc5nc2c1,,,,,,,,,,,,,,,,,,,,,,,8.39794000867204,8.39794000867204,,,,,,
CC(C)C(=O)N1[C@@H]2CC[C@H]1C[C@@H](C2)NCCNC(=O)c3ccccc3,,5.26760624017703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC(C)(C)C[N+](C)(C)Cc3ccc(Cl)cc3)cc1,,,,,,,,,,7.05749589383192,,,,,,,6.32239304727951,,,,,,,,,,,,,
COc1cc(OC)c2C(=O)C=C(Oc2c1)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35,,,,,,,,,,,,,,,,,,,,,,,9.45593195564972,7.30102999566398,,,9,,,
CC(=O)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,5.05060999335509,,,,,
CCN(Cc1ccc(\C=C\2/Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc4ccccc4N(C)C,,,,,,,,,,,,,,,,,,,,,,,5.17457388223218,,5.19382002601611,5.13548891894161,,,,
Cc1nnc2sc3c(ncnc3c2c1C)N4CCC4,,,,6.45469288353418,6.39254497678533,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)C12CCN(C)C1N(C)c3ccc(OC(=O)Nc4ccccc4)cc23,,,,,,,,,,,,,,,,,,,,,,,,,,4.73518217699046,,,,
COc1cc2CC3(C(CN(C)C34C(=O)Nc5ccc(cc45)[N+](=O)[O-])c6ccccc6Cl)C(=O)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,5.11918640771921,,,,,,,
CCN(CCCCCCN1C(=O)c2cc(OC)c(OC)cc2S1(=O)=O)Cc3ccccc3,,,,,,,,,,,,,,,,,,,,,,,,,4.88272870434424,,,,,
CCCCOC(=O)c1c(C)[nH]c2ccc3OC4N(CCc5cc(OC)ccc45)Cc3c12,,,,,,,,,,,,,,,,5.59998036493484,,,5.88008458974201,,,,,,,,,,,
COc1ccc(NC(=O)CCCN(C)C(=O)CCN2CCC(CC2)OC(=O)Nc3ccccc3c4ccccc4)cc1CCNC[C@H](O)c5ccc(O)c6NC(=O)C=Cc56,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,
CNCCC(Oc1ccccc1C)c2ccccc2,,,,,,,,5.68613277963085,,,,,,,,,,,6,,,,,,,,,,,
Cl.CC(N(C)C)c1ccc2c(OC(=O)c3ccccc23)c1,,,,,,,,,,,,,,,,,,,,,,,4.96257350205938,,,,,,,
COc1cc2CCNC(Cc3ccc(OCCCCCCN(C)C)cc3)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,5.14691047014813,,5.50307035192679,,5.06298389253519,,,
C(CN1CCC(Cc2ccccc2)CC1)NCc3cccnc3,,,,,,,,,,,,,,,,,,,,,,,,,7.48148606012211,,6.99567862621736,,,
CN1CC[C@@H](COC(=O)Nc2ccc(F)cc2c3ccc(F)c(Cl)c3)C1,,,,,,,,,8.95078197732982,,,,,,,,,,,,,,,,,,,,,
CCN(C)C(=O)Oc1ccc(cc1)C2=CC(=O)c3c(O)c(O)c(O)cc3O2,,,,,,,,,,,,,,,,,,,,,,,,,,5.56863623584101,,,,
COc1cc(cc(OC)c1O)C2=CC3=C(C[C@@]4(O)[C@@](C)(CC[C@@]5(O)C(C)(C)C=CC(=O)[C@]45C)O3)C(=O)O2,,,,,,,,,,,,,,,,,,,,,,,8.16749108729376,,,,,,,
CCN(CC)CCCCCCOc1ccc(\C=C\C(=O)O)cc1OC,,,,,,,,,,,,,,,,,,,,,,,8.56863623584101,,,,,,,
Oc1cccc(c1)C2=CC(=O)c3ccc(OCCCCCCCCN4CCCC4)cc3O2,,,,,,,,,,,,,,,,,,,,,,,,,5.95078197732982,,5.30803489723264,,,
CC(C)C1CCN(CC1)c2nccc(NC(c3ccccc3)c4ccccc4)n2,,,,,,,,,,,,,,,,,,,,,,,4.37161106994969,,,,4.06048074738138,,,
CNc1cc(OC)c(cc1Cl)C(=O)NCCN(C)Cc2ccc(I)cc2,,,,,,,,,,,,,,,,,,,,6.95860731484177,,,,,,,,,,
COc1ccc(NC(=O)CCOc2c(OC)ccc3cc4c5cc6OCOc6cc5CC[n+]4cc23)cc1,,,,,,,,,,,,,,,,,,,,,,,,,5.55284196865778,,5.99567862621736,,,
CC(C(=O)NCCCCNc1c2CCCCc2nc3ccccc13)c4ccc(c(F)c4)c5ccc(OCCCCCCO[N+](=O)[O-])cc5,,,,,,,,,,,,,,,,,,,,,,,,,5.83683862502298,,8.4089353929735,,,
COC(=O)[C@]12CC[C@@H](NC(=O)C)[C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84955059053912,,
C[C@@H]1C[C@@H]2N(CCCC2=C(C[C@H]3CCC[C@H](CC4=C5CCCN(C)[C@H]5C[C@H](C)C4)N3)C1)C(=O)C,,,,,,,,,,,,,,,,,,,,,,,,4.73282827159699,,,,,,
Cc1noc(n1)C2(C)CN3CCC2C3,6.95860731484177,,7.85387196432176,,,,,,,,,,,,,,,,,,,,,,,,,,,
